Source,Target,Weight
CV,GW,3
BR,BE,2
RU,RU,6485
SG,QA,63
AU,GB,46
PL,RU,87
BE,IE,163
GE,IT,5
LU,IE,22
TH,UA,6
CH,CZ,63
RO,CZ,19
SE,GG,1
TW,MY,142
KE,PL,4
MX,KR,2
CH,GG,1
MO,RU,1
ZA,US,78
DO,FR,34
AT,IT,135
US,AE,320
DK,HU,34
HU,QA,52
RU,HR,25
MT,PT,13
PL,EE,40
DK,IS,64
PL,DK,197
ES,BE,671
QA,HU,62
KZ,LK,3
RS,RO,5
US,VC,18
IN,CZ,1
NZ,MO,1
SG,ES,4
GB,GI,7
RU,FR,287
IN,IN,15905
GG,DE,3
FR,KW,1
MT,ZA,1
NZ,IN,1
PT,CA,69
BR,ZA,30
FR,UA,43
US,CN,25
NL,CN,12
IT,BY,13
SK,GR,3
QA,KZ,7
TH,CZ,2
BN,KR,3
US,BM,200
HU,FI,33
SK,LV,1
CO,FR,26
PH,AE,134
KR,JP,419
AU,ID,138
FR,NL,541
MA,PT,36
SG,BD,5
SK,RS,2
SN,ZA,1
BG,FR,7
LC,VC,10
AT,US,51
BD,BD,2
IL,NL,38
IN,CH,28
GE,GB,3
ES,PH,1
TH,AZ,1
DZ,CA,11
GB,FI,216
RS,SK,3
AE,LV,2
TR,MY,8
AE,CY,1
BR,FR,111
LV,LT,64
US,SA,15
IE,AE,54
US,CV,4
FR,PL,196
RS,GR,18
BM,CA,28
BG,DK,1
DE,CR,16
MO,PH,1
IM,GG,1
LT,LV,6
CA,PM,7
BR,PE,19
RS,CH,57
BE,HK,16
PL,ZA,1
ZA,SN,6
SE,NL,189
IL,ZA,1
HU,LV,8
NL,MY,24
DK,DK,1349
RO,HR,1
SG,AE,100
IT,IN,32
BY,EE,12
CH,LV,22
DO,BR,63
AT,GR,69
CH,GR,108
PH,BN,27
AT,CH,279
MO,TH,30
CN,MY,53
NZ,PH,8
AT,AU,1
KZ,KR,18
CV,DE,3
LU,MT,7
AT,FR,219
AT,EE,14
UA,IS,1
TW,BN,9
GE,RO,1
SN,GB,3
AT,KR,3
AU,AU,34471
MO,US,1
TR,TR,1290
DK,AE,42
MA,GB,36
FI,RU,85
IL,UA,33
FI,IT,23
ES,SN,27
AZ,KZ,1
TH,DK,47
CH,AE,138
ES,AE,103
GB,PL,1041
MO,ID,2
ES,JE,1
AR,DE,10
SA,US,14
LU,UA,1
PE,CO,3
MY,NL,26
GG,GG,1
JP,MY,55
NL,TN,1
SE,MT,10
FI,SK,2
TH,AU,152
MO,JP,10
CA,DK,13
LV,PT,4
AE,IR,8
PR,US,1694
BH,AE,238
US,JP,503
BE,PT,245
ES,DZ,56
DK,PL,211
IT,ZA,7
FR,SN,57
KR,CA,58
UA,TH,5
IT,RS,29
TR,SA,33
MY,CN,53
AU,PF,1
HK,BD,1
BG,CZ,2
CN,MO,11
SA,DK,1
SE,QA,81
BE,NL,130
IN,JP,11
PT,TR,29
BE,CV,2
ES,CH,638
MA,DZ,23
LV,GB,125
LV,GR,4
DK,BE,154
PT,SE,50
US,NZ,185
NP,TR,2
BE,BA,3
CR,US,818
SE,FR,177
UZ,RU,9
BE,AE,107
AR,BR,384
RS,TR,27
SE,FI,542
HU,PL,64
FR,HK,24
CR,CR,33
GB,GR,265
PL,GR,29
IE,HU,55
IE,UA,6
GE,GR,1
BR,ES,123
QA,NZ,30
AT,FI,27
QA,MT,10
PL,LV,34
GM,TR,4
LU,FR,125
PT,LT,1
DK,IE,57
BH,SA,123
FR,HR,48
LK,ID,4
EE,HK,1
RS,SE,22
CY,DE,1
BB,VC,165
UA,DK,21
MO,CN,20
GW,PT,3
HU,MT,13
AM,AE,18
CH,CA,63
AT,NL,273
SA,GB,26
CH,DK,128
BD,BH,26
TW,KR,99
IL,SK,5
TR,FI,13
JP,FR,42
NZ,AU,1323
IT,LT,26
LK,AE,178
HK,JP,284
FR,AM,5
FR,SE,165
KZ,PL,2
CH,BM,2
BY,FI,14
RS,SI,17
AT,DO,1
LU,ES,86
PH,AT,1
TW,US,561
SA,TR,37
PL,UA,176
FI,AE,21
CH,NL,291
BB,GB,11
BY,HU,13
CZ,GE,1
DE,LU,257
LV,LU,1
PT,RU,32
UA,FI,13
AT,TW,19
AE,SK,3
GB,ES,3053
EE,LT,9
NP,QA,32
CH,FI,59
BD,AE,111
PT,US,197
IE,NO,24
CZ,AM,2
ES,CR,26
DE,BH,81
KE,AE,1
HU,AT,48
GB,LT,156
LK,SA,30
GB,BR,108
DE,ID,3
CA,DZ,7
BE,PL,174
QA,DE,212
BR,GB,104
CR,PE,1
IT,GM,1
SG,TH,430
BR,NL,48
PT,CZ,22
CO,AR,41
SG,BH,1
US,RO,17
ES,CN,1
ZA,UA,1
LU,SI,2
IL,RS,7
TH,PH,130
IE,DE,543
ES,RO,129
AE,JP,47
CH,TR,117
BH,DE,50
LU,HK,45
SE,EE,105
SA,NP,4
SE,BY,8
ID,IN,1
RU,KZ,150
HU,KR,1
AM,DK,1
AT,MT,24
FR,AR,12
FI,RS,5
RU,IT,323
NL,CZ,122
HR,AE,12
BR,BB,5
SA,IT,9
FI,GB,214
RO,TH,2
SI,EE,1
BE,MA,41
MA,CZ,1
CH,MT,17
GE,LV,2
TW,FR,23
KZ,LT,1
CZ,IT,84
BD,TR,13
SE,GB,552
CZ,GB,391
NL,HK,29
EE,SE,98
MY,KZ,10
AT,TH,53
MX,MX,27
NO,RU,29
IN,FI,16
FR,MT,54
ES,MT,30
GR,AE,48
PL,ES,124
TH,IN,318
PH,IN,2
TR,AE,129
AT,CZ,46
CA,AU,72
NO,FI,85
NL,IE,318
UA,HU,37
KZ,IT,9
RS,BY,9
IS,ES,11
HU,LU,22
LU,TH,6
HU,CZ,83
GT,US,1
LV,MT,7
HR,SK,6
SI,RS,16
CV,FR,2
DO,ES,19
DE,RU,819
DK,QA,64
BY,CZ,25
FI,EE,104
RO,US,18
NL,CH,319
EE,DK,16
HU,SK,2
NL,RS,36
ES,FR,1633
SE,LT,11
MT,QA,10
LV,LV,42
GB,HR,51
PL,SG,9
AE,GB,585
ES,IS,14
LV,IS,10
CN,DE,15
AU,CN,19
CA,MA,22
AR,CA,13
IL,RO,28
GR,RO,58
JP,NZ,12
RU,PT,29
AU,MO,7
RS,MT,5
IT,MY,1
SI,FR,6
IT,IT,3831
MA,DE,40
HU,GB,479
RU,BG,7
AE,PH,98
LC,GB,14
KR,IT,14
AZ,BY,1
BG,GB,15
PL,SK,19
IT,SK,12
UA,DE,241
DK,ES,232
PL,PT,32
AE,BD,82
US,FI,42
AE,KZ,48
DK,TH,45
PH,NZ,9
US,BH,36
BN,PH,27
LV,RU,259
DO,PT,4
AT,LT,12
GB,IN,259
NL,RO,114
RU,DO,36
FR,GR,110
TH,NP,14
IL,IL,5
GR,SA,4
MA,SN,20
PT,LU,137
MA,RU,9
AE,ID,1
ES,MR,1
GB,QA,396
CZ,HR,5
BE,NO,89
CN,GB,2
NL,IM,1
GB,HU,468
BR,IT,61
RU,LK,29
ZA,LU,1
QA,TH,166
FI,RO,9
TH,NZ,22
LU,BH,9
SG,MO,11
US,AZ,2
TH,RU,155
JE,DE,1
TR,MT,1
RU,SK,14
IT,AR,14
QA,US,277
FR,GB,2202
BE,HU,107
CZ,QA,63
GB,SG,171
CH,ID,1
NL,GB,2135
JP,HK,234
TH,GB,124
DE,LV,185
GT,BR,1
BR,IE,10
SN,US,13
JP,IT,1
AR,BE,6
QA,LK,122
VC,LC,8
PH,DK,1
QA,RU,116
CN,RU,9
JP,FI,22
RO,MT,5
SN,MR,4
AT,RS,38
MT,RS,6
BE,IT,413
GR,DE,359
FR,RO,157
BY,UZ,1
SA,PK,4
AE,SG,137
SN,IN,3
HU,HU,43
MA,IE,1
SK,GB,68
SG,NL,45
GM,BE,13
FR,MR,1
BE,FR,476
RO,AT,96
KE,AT,1
FR,BE,431
TH,US,8
JP,ID,29
SG,ID,37
MY,NP,37
RU,HU,115
HK,BE,50
DZ,CH,13
UA,AZ,1
MX,ES,1
GR,SK,11
GB,IE,3320
GB,ID,5
PK,AE,55
MT,PL,22
BY,US,1
BE,LV,36
GB,RU,354
SA,GR,2
PF,US,56
UA,IE,7
RS,BA,7
HU,BE,94
US,CZ,5
LU,TW,11
RS,BE,7
PL,IN,12
UA,PT,6
US,IL,73
HK,GB,144
IT,IL,20
PL,CZ,64
AU,PH,79
QA,MA,2
GB,SN,4
BD,LK,19
MT,NL,27
JP,TH,197
IN,RO,1
CN,KR,32
QA,MY,80
SA,FR,14
BY,RU,512
SK,HR,4
NP,SG,6
CH,BH,4
PE,BR,1
ES,LU,77
FR,LV,34
GB,SE,542
NL,FR,653
DE,SK,52
CA,DE,193
US,GB,2643
ES,JP,2
LK,BD,14
IN,NP,64
PR,PR,212
BH,IE,1
IL,US,150
UA,KZ,15
MA,RO,4
LC,PR,1
BE,AT,116
HK,SG,204
IE,TR,22
TW,IN,30
BE,BR,2
TH,CN,37
DZ,MA,1
LU,BE,6
TH,NL,40
GR,PL,29
IE,DK,56
ZA,ES,1
ES,SK,7
CH,ES,650
LC,US,113
BE,LT,16
HU,RU,114
MA,QA,22
IE,RO,27
GB,HK,199
ES,HK,6
KE,ZA,3
SG,NP,5
FI,GR,5
SG,SA,1
LT,IT,6
ID,PH,3
ES,MA,67
TR,KZ,81
RS,NL,33
TW,NL,35
TH,KR,150
NL,LV,44
PT,LV,4
IE,US,515
KR,FR,37
TR,DE,479
PL,NO,170
LC,BB,30
SG,DE,85
HR,PL,24
SA,BE,4
JP,BE,4
LT,GB,48
LC,BM,1
LU,CV,1
NL,EE,16
KZ,DE,29
ES,IL,26
SK,HU,6
IN,US,176
KR,LU,5
ES,CZ,119
FR,BH,24
BR,CH,29
EE,AT,14
ES,AR,46
AE,SA,342
ES,BB,2
BH,BD,25
AU,ZA,18
PT,NL,294
RU,DK,36
GM,ES,7
AE,LK,166
HK,TH,370
GR,TH,1
MY,MO,17
BY,BE,12
RU,AT,204
CZ,GR,18
LU,SG,12
CH,IN,22
AT,PT,78
CH,DZ,7
CH,ZA,33
BO,AR,25
JP,CA,29
IN,LU,9
CH,CR,10
MY,PH,147
LU,KR,4
DZ,RU,2
MY,CH,10
FR,IT,943
ZA,DE,111
DE,PT,756
PR,DO,46
BE,FI,59
NL,ZA,63
CZ,IL,10
CO,PR,24
TR,IT,22
BR,NO,3
FR,LU,121
SI,LU,2
DK,RO,14
AT,SK,13
DZ,MR,2
GB,AT,511
RU,AE,426
RS,DE,150
IN,CA,70
SN,DZ,11
ZA,HK,7
IS,IS,57
TR,IE,21
MX,CA,6
IT,PH,2
BH,FR,28
BY,AE,10
IE,QA,33
CA,IN,64
FR,CV,2
PT,BB,3
IT,NO,12
BD,CA,1
AE,BY,4
LV,ES,27
SN,BR,26
TH,BD,2
AR,CO,43
AR,SN,2
RU,RO,43
AE,CZ,45
GR,CZ,16
EE,TR,15
CZ,RS,7
HU,FR,136
BH,QA,23
PL,QA,39
HU,TR,55
SN,AE,6
ZA,AU,6
MY,GB,72
PT,IL,6
NO,IE,25
DE,CN,24
ES,DK,256
BB,BE,1
CV,LU,1
CO,CR,65
IE,CH,114
DK,RU,35
BH,AU,1
EE,AE,1
IT,CN,2
GG,GB,156
SG,FR,34
AR,FR,12
AE,AE,482
AU,QA,144
BE,RO,119
IT,TH,16
CH,HK,39
LV,EE,69
PR,GB,1
MX,GB,2
PH,DE,10
US,MX,120
KR,NP,3
AT,IL,19
MX,GT,1
TH,CA,3
LT,PL,25
DO,FI,3
BE,MT,39
SI,SI,43
CH,RS,49
AM,FR,4
NL,DE,1070
IT,AE,109
NO,NO,3647
DE,RO,398
KZ,TR,75
TN,TR,2
FI,HK,20
AU,NZ,1312
BD,DE,2
ES,HU,140
FR,JP,94
IE,MA,1
FR,PF,5
NZ,PF,21
CA,SE,1
GB,GG,414
AE,PL,39
DO,PL,7
TR,TN,1
CN,TW,41
RU,LT,11
DK,IN,7
US,NO,35
ES,PL,124
TR,RU,96
IN,GR,3
CZ,IE,38
MA,US,8
AE,NL,141
RU,LU,11
HK,NZ,33
PL,BG,1
EE,PT,1
GB,BM,13
CZ,SI,10
PT,AT,81
DE,LT,119
FI,LT,16
DE,IN,150
TW,JP,550
NL,PL,239
PT,IS,1
IE,IM,35
RU,BY,528
MY,BN,125
CA,VC,8
MY,BD,11
GB,CO,14
KR,LK,5
PL,CA,21
IT,LU,83
HK,MO,18
HR,HU,2
LU,MY,5
FR,KE,1
RO,FR,147
NO,HU,26
MY,IN,261
IN,SG,297
CN,SG,38
SN,TR,20
DE,UA,288
BE,AM,3
IN,GB,292
AZ,DE,2
CR,FI,1
DE,PR,1
LT,NO,5
VC,CH,1
CV,NL,1
SG,LU,3
PH,MO,1
IL,CH,31
AT,PH,1
CA,PH,39
TW,CZ,1
AM,MT,1
ES,GG,1
US,RS,5
IS,FR,27
FR,QA,122
RO,RO,83
FI,TR,27
RU,GB,363
MT,IE,15
NO,IT,14
LU,SE,7
AT,LU,74
CR,BO,2
SI,TR,11
HR,RS,30
UA,FR,35
LK,AU,27
JE,GB,107
BO,BO,344
DE,TR,846
JP,TW,486
NZ,AE,45
SG,HK,286
AT,AM,10
GR,IM,1
CZ,BA,1
CR,AR,2
TW,RU,7
CO,MX,5
SA,MY,5
KZ,FR,2
US,PT,192
TH,HK,348
NL,CO,22
FR,KZ,1
RO,NL,77
SG,DK,18
CA,TN,1
ID,TW,1
IE,GB,3437
RO,QA,39
NL,TR,173
CH,PT,369
US,TH,3
HR,IL,1
RO,IL,17
TR,BG,1
NL,SN,5
SI,CH,23
UA,NL,27
UA,CA,1
NL,GG,2
HK,BH,13
KZ,CH,2
HU,DK,34
IT,US,173
LV,AT,39
HU,ES,132
HK,ID,19
TW,HK,432
NO,GB,488
FR,IS,32
UA,GB,68
HU,IL,14
SG,CN,47
SI,BE,18
IN,BR,3
GT,IE,1
FI,PL,48
BR,KR,2
BN,TW,8
IT,MT,82
BO,DO,2
GB,US,2638
KR,PH,186
AU,US,375
GB,CZ,369
IT,QA,84
DK,SG,17
ES,TR,121
HK,CA,89
PL,ID,2
IL,PT,12
CZ,AE,49
DK,GB,628
BB,BR,7
AE,US,257
GB,CN,4
LT,BY,1
SN,MA,1
BH,LK,29
CH,LK,8
CZ,NL,110
AU,CO,1
AZ,TR,3
IE,HR,1
MY,US,3
AU,IT,4
HK,NP,6
GB,JE,71
US,PH,109
FR,TH,71
QA,CZ,53
US,MY,2
GB,MY,69
RS,DK,6
CA,IT,11
DE,AT,1606
QA,FR,121
MT,IT,98
CA,AE,51
KE,QA,6
GB,TR,282
LV,NO,64
IN,AM,2
MA,BH,8
BB,MT,1
CZ,PL,58
AT,TR,116
US,BB,212
IN,TH,303
AT,UA,83
AE,EE,2
PL,AM,8
US,UA,16
HU,BY,11
LU,PR,4
ES,BR,130
IL,CA,17
IE,CA,68
IS,LU,1
MT,ES,31
NL,BH,10
LK,KR,6
MA,MT,7
BD,RU,3
HK,CH,34
BR,TR,15
HK,FR,22
GB,FR,2489
HU,LT,4
IL,DE,131
HK,IN,198
PT,BR,180
MA,TR,39
AR,GB,16
SE,TH,46
MX,CR,1
PT,ES,829
TR,AT,64
BR,PR,4
BN,AU,38
PL,AE,41
LU,GB,197
IN,ZA,3
DZ,DE,28
IS,HU,7
TH,IT,17
CZ,CH,61
TH,LU,20
IS,CZ,9
CZ,MT,4
CA,AT,26
AZ,FR,1
DE,BE,605
ZA,QA,85
FI,SG,17
PT,AE,35
TW,AE,25
CZ,UA,63
AT,HK,1
DK,HK,3
ES,FI,137
CZ,IS,5
DZ,GB,26
FR,ZA,33
GM,DE,12
IL,BY,4
NL,GM,16
LK,TH,51
FI,DK,166
MA,CH,18
AR,CH,4
GM,AT,1
NL,RU,166
AT,QA,56
MX,US,113
US,TR,177
UA,UA,19
DE,DO,71
LK,HK,24
UZ,AE,1
AT,IS,10
JP,PH,211
GW,GM,4
SK,ES,3
CR,BR,6
PT,RO,14
NO,PT,22
AU,TW,73
SA,PH,21
LK,PH,2
SK,FI,1
LK,CH,8
IT,ES,877
PL,HR,22
MY,ID,124
GR,IN,2
CN,HU,1
GB,GE,3
GR,SE,16
US,SE,67
CA,LV,2
PH,HK,131
GB,LV,121
FR,JE,1
IN,IE,1
MY,IT,2
BE,JP,2
US,GT,57
IN,BE,24
NL,BE,134
SE,CZ,44
DO,CH,13
KE,TR,3
IS,US,171
CA,FR,198
PF,FR,4
CH,FR,690
KR,ID,6
DE,IS,92
RU,GR,59
GR,DK,29
CH,RO,34
DE,KZ,17
SN,ES,22
US,RU,135
IL,LT,4
BR,QA,29
DE,FI,388
DK,IL,4
LU,BR,27
GR,KZ,1
PL,SI,16
CH,IT,240
SA,DE,29
IE,LV,25
DK,GR,30
PH,IT,6
IT,BE,392
PL,BE,145
KR,CZ,2
CO,ES,138
AE,MO,3
SA,CH,11
PH,BR,2
LT,RU,4
CY,FR,1
IL,LV,5
BM,US,213
NL,ES,858
NP,AE,43
TN,AE,1
DO,BB,4
KR,HK,235
QA,AM,16
TH,PK,1
DK,SE,571
LV,HU,6
GM,SE,5
HR,NL,36
SA,BH,136
IN,BH,163
AT,LV,34
NO,LV,67
LK,MY,78
ZA,AE,117
QA,IN,278
ID,JP,1
DE,BB,48
IT,HK,12
BH,GR,12
US,TW,495
AE,HU,43
CO,NL,29
BD,TH,16
CN,CH,1
BG,RU,4
GB,TW,23
GE,RS,1
DZ,FR,380
BY,AT,22
PL,GB,989
AE,PK,50
EE,ES,2
CO,PE,12
KZ,HK,41
NO,EE,24
TW,GB,17
ZA,SA,3
FR,CO,26
US,CR,689
HU,US,6
CA,TW,95
SK,MT,4
US,AU,406
PL,SE,177
KR,TR,3
TH,TH,93
DE,HK,124
LU,JE,2
SG,GR,5
CN,IT,2
EE,BY,11
IE,CZ,37
BY,CH,9
PH,RU,1
HK,FI,21
SI,DE,97
DE,HU,467
GB,NO,508
AU,SG,499
GB,DK,625
SG,IT,8
US,BE,364
DK,FI,154
SE,LU,7
PL,LT,76
SE,IN,9
PT,BE,271
AE,SN,18
AU,TH,158
HK,MY,183
TH,PL,12
FI,KR,9
RU,LV,253
SK,DE,77
TR,IN,37
SK,CZ,41
QA,ZA,101
NP,SA,8
GR,HU,38
HK,BN,15
SE,BE,172
FR,BR,108
AM,PL,9
NO,FR,96
AE,DE,441
MA,SA,6
AT,RO,101
QA,HR,43
DK,HR,13
HK,US,655
VE,VE,7
SN,BB,1
BE,ZA,9
RU,SA,1
US,HU,6
NL,SI,12
BE,UA,26
CR,CO,75
VC,CA,4
TR,TW,5
MR,PL,1
ES,SE,272
CN,PH,31
GB,IT,1418
CZ,LT,2
DZ,AT,8
KR,AT,36
CH,IL,22
CA,EE,1
AU,IE,1
ES,GM,7
US,MA,23
GM,NL,19
BH,CH,1
TH,CH,58
IT,DO,1
AE,CN,25
FI,SE,574
DE,DE,15542
NL,US,658
IT,FR,866
CH,LT,2
ZA,AT,13
GB,JP,112
US,PL,74
BN,GB,25
UA,BY,69
QA,NP,33
FI,IE,4
LU,HU,11
RU,NL,156
CA,CH,66
PH,ES,1
AM,GB,1
FR,SK,11
NZ,NZ,7813
MT,LT,4
AU,IN,27
TR,PT,2
ID,AU,4
GE,PL,7
BY,DE,85
SI,HU,1
CH,SA,9
PF,BR,1
BH,NL,11
KR,TH,127
MO,TW,45
GB,SI,29
ES,AT,228
CH,GB,2007
CR,FR,16
IT,RU,343
IL,HR,4
GR,SG,3
AU,CA,73
UA,AM,13
DO,GB,29
LK,DE,3
RO,RU,41
IT,MA,15
QA,SE,81
MT,CZ,3
IE,FI,4
MT,SK,5
FI,LV,130
IT,KE,2
HK,LT,1
EE,DE,85
BE,DE,653
BH,IN,166
ZA,ID,2
CN,ID,11
RO,TR,67
CV,US,1
AM,DE,3
IL,BR,7
NL,MT,31
TN,BE,2
DO,US,573
FR,FR,7187
GB,RS,30
GE,AT,1
IL,GE,7
GB,RO,403
DE,CZ,282
SI,LT,1
IT,PT,168
GM,GB,16
FR,BY,29
JP,BN,1
GB,BN,26
CA,BR,41
RS,RU,67
AE,KE,1
DZ,QA,10
PT,QA,18
BH,TR,40
SK,RU,13
CA,UA,2
ZA,IT,15
BE,SN,17
QA,LU,54
US,LC,9
IL,CO,1
BH,BE,4
JP,CH,9
RS,AT,57
PL,RS,19
ZA,FR,47
PT,IE,151
LC,GD,3
US,DO,531
FR,SG,34
SI,GB,30
RU,CH,193
GE,CZ,1
GM,GW,3
DK,SK,1
BE,RS,9
AE,FR,165
DE,IT,1682
LT,AT,1
DE,QA,214
NL,PT,332
TR,IL,27
US,PF,57
SA,LK,23
NZ,TH,23
TW,MO,46
KR,PL,3
US,SK,2
ZA,CN,4
SE,DK,567
LU,AT,67
CZ,RU,229
LU,DE,256
DE,IL,78
RU,IS,4
IN,RU,51
CH,MA,6
IN,NL,58
KZ,LU,1
TR,RO,14
ZA,PL,1
RU,AZ,2
GB,TN,1
SK,BE,8
KE,BE,2
SG,CH,36
PL,KE,5
FI,AT,31
AM,AT,10
IE,AT,63
LV,DE,176
HK,AU,230
CA,BB,65
BH,BH,6
IT,SA,8
SE,AU,1
AR,AU,5
FR,DO,36
PL,SA,1
HK,KR,163
NZ,CO,1
GE,NL,1
SK,IL,1
DE,CY,1
SI,AT,21
NL,LT,24
HR,QA,43
ES,NO,154
DE,ZA,106
JE,IE,2
SK,IT,11
PL,NL,215
MT,LU,6
UA,RO,2
KZ,MO,1
EE,FR,9
SN,AT,1
DE,IE,567
UA,GE,2
NL,JP,20
PH,ID,40
LU,PT,140
IL,PL,33
AE,NO,31
RU,IM,1
PT,GR,14
DO,PR,34
SE,US,59
FR,GE,5
PT,TH,1
AU,BR,4
LV,CH,18
MT,US,1
NZ,AR,7
SE,SE,3049
UA,RS,9
SI,HR,12
QA,PK,9
NZ,SG,71
DE,NO,359
UA,AE,65
RO,GB,386
AZ,QA,1
IS,CA,49
DE,TH,175
AE,IT,85
AU,HK,252
US,GR,15
HK,HU,9
IT,JP,2
BE,DO,12
GG,NO,1
PT,SN,19
IL,DK,5
AE,NZ,43
PH,MY,149
BG,BH,1
LV,TR,12
IT,GE,9
RU,DE,815
BN,SG,43
IT,DZ,13
AT,PL,84
UA,US,11
CA,LC,6
NL,KR,23
RO,LV,1
GB,AR,12
HU,RS,26
SE,AE,50
MA,IT,59
GB,IS,295
NL,HU,117
CA,LU,6
TH,MY,297
LK,QA,125
TN,QA,1
DK,NL,305
TR,HR,4
CN,AE,5
GB,TH,111
IL,GR,38
AE,IE,57
GE,UA,1
PT,GM,9
NL,TH,37
EE,RU,37
LU,PL,19
NP,KR,3
SN,IT,1
SE,IE,45
PE,PE,10
ES,PT,838
FI,IS,31
DE,BY,91
DK,CA,13
RU,UA,6
AE,BN,11
NL,JO,1
LV,NL,42
PR,CA,23
AU,MY,342
CN,AU,1
LV,DK,77
SI,US,1
HR,AT,57
UA,AT,73
SG,US,116
JP,IN,6
PF,PF,89
IR,IR,43
CH,US,270
IT,HU,86
QA,MO,9
RU,PH,1
NZ,MY,23
JE,CH,1
HR,ES,14
QA,PH,90
IE,FR,404
ZA,TR,33
ES,IN,7
GR,ID,1
PL,TR,14
HU,GR,43
LV,PL,36
MT,HU,11
CR,GT,3
NL,GE,1
DE,BR,94
BR,PL,1
MA,GI,1
TR,SK,1
DO,CA,301
FR,LT,21
HU,AE,40
GR,GB,264
FR,HU,126
CN,NL,3
KR,NZ,6
CR,MX,8
IS,FI,31
SI,SK,1
IL,CY,1
